epoch,accuracy,loss,val_accuracy,val_loss
0,0.18435778,4.248428754200856,0.2247631549835205,3.9264887324815794
1,0.35687155,3.014762198742443,0.3028421998023987,3.366012866884149
2,0.5034103,2.1961980061553463,0.26004573702812195,4.053831400726403
3,0.6914846,1.3112638327742878,0.36556681990623474,3.349468650088829
4,0.9023484,0.47402841925548,0.3601764142513275,3.587972819513061
5,0.9821115,0.11989307269310985,0.367036908864975,3.643550209888482
6,0.9949765,0.04447841593409549,0.3642600476741791,3.6640826839514316
7,0.99264854,0.04766355950917082,0.3402482867240906,4.2533450570615905
8,0.9748826,0.10813220047709746,0.2747468054294586,5.292673056517423
9,0.9585052,0.16004142793850532,0.32734400033950806,4.8518614402903095
10,0.99027973,0.04768543315281887,0.35462266206741333,4.4382066265581015
11,0.9900755,0.04347374694616254,0.3330610990524292,5.053473406077911
12,0.98541963,0.057493985882943716,0.34498530626296997,4.881498434153385
13,0.98648155,0.05261162161714499,0.3618098795413971,4.961192418063867
14,0.9935879,0.029479600111589715,0.33600130677223206,5.484611826058269
15,0.9898305,0.03967133872853795,0.31983011960983276,5.639890761595074
16,0.9896671,0.03985869826302799,0.33126428723335266,5.624617181311866
17,0.9933429,0.02681406849087325,0.32228028774261475,5.715364929119461
18,0.99093324,0.034978043269316576,0.2638026773929596,6.604707244797027
19,0.9846845,0.05336035758177796,0.3172166049480438,6.039986235999625
20,0.99264854,0.026374489728156734,0.3487422466278076,5.654582750403931
21,0.99697775,0.01307407131908115,0.32783403992652893,5.7494711497374436
22,0.9931795,0.025367800280476877,0.33126428723335266,6.035505955299494
23,0.99309784,0.02480105417492452,0.3235870599746704,6.281698322420765
24,0.9908107,0.03358348711662501,0.33240771293640137,5.720888181746843
25,0.99562997,0.015744958618971124,0.333877831697464,6.007701152993432
26,0.99509907,0.018469591574484363,0.34776216745376587,5.882395968800158
27,0.99620175,0.014407204306740157,0.3283240795135498,6.169460895442371
28,0.9933429,0.023901698904489302,0.3315909802913666,6.2495046542073265
29,0.9972228,0.011721035381746743,0.34857890009880066,6.205044344335318
30,0.9962426,0.014489210884508802,0.30692583322525024,7.5192923809881504
31,0.994854,0.018946289389675883,0.35690951347351074,6.0365897929189405
32,0.9959159,0.015555873410200005,0.33061090111732483,6.401872350280871
33,0.99501735,0.01640737309670793,0.3526625335216522,6.248708206467752
34,0.995875,0.015281378831688718,0.33371448516845703,7.107502004361082
35,0.9971411,0.01240010203773961,0.3500489890575409,6.769797169511826
36,0.9958342,0.01410185543147302,0.28046390414237976,7.864625443667611
37,0.99444556,0.019619313943293384,0.35135576128959656,6.684108426624636
38,0.99661016,0.012651501391214228,0.34939563274383545,6.4330711303992585
39,0.9970594,0.010097161637797338,0.3271806538105011,6.613262621572072
40,0.9949765,0.01947399484555543,0.3578895926475525,6.381871698028081
41,0.9968552,0.01077327389089489,0.33959490060806274,6.691971780427411
42,0.998448,0.005910753530013887,0.34351518750190735,6.533604965689758
43,0.99754953,0.009381065782835095,0.3456386923789978,6.608244021396082
44,0.9971411,0.010192315797885388,0.32930415868759155,6.882356122754361
45,0.99579334,0.014963029786442879,0.32505717873573303,7.48593320693895
46,0.9973045,0.01008579522698263,0.34433192014694214,7.074887834472308
47,0.9971003,0.009469423422710474,0.3523358404636383,6.781639051452956
48,0.99836636,0.005932838340516659,0.3495589792728424,6.792205529367172
49,0.9959567,0.012708533246736545,0.33992159366607666,6.830007073615198
50,0.99795794,0.00757429828037028,0.3595230281352997,6.647693005000716
51,0.99873394,0.005254472087605297,0.36115649342536926,6.800266073950363
52,0.9971411,0.010809837604219797,0.3219536244869232,7.212097577198157
53,0.9960384,0.011720400193264707,0.33992159366607666,6.982011772300324
54,0.9986114,0.005144299848051485,0.34384188055992126,7.1632674638448455
55,0.9988564,0.004855713005987996,0.36507678031921387,6.5414405615257305
56,0.9962834,0.011769022957560863,0.358216255903244,6.640916232383551
57,0.9983255,0.005165569005257433,0.3500489890575409,7.301080158667329
58,0.9986114,0.005056107234708315,0.3531525731086731,7.079402406244487
59,0.998448,0.005594668216159269,0.3551127016544342,7.2341476447907045
60,0.9968552,0.012042520068755514,0.3444952666759491,7.140467364738985
61,0.99857056,0.004978382234113429,0.34547534584999084,7.4760714856209765
62,0.99852973,0.00529776858500581,0.35609278082847595,7.361780721819584
63,0.99893814,0.0038611750513989776,0.3531525731086731,6.812771206624911
64,0.998203,0.005053246208727472,0.344821959733963,7.55848826586285
65,0.9971411,0.009269486574276089,0.3464553952217102,8.228707845987584
66,0.9982438,0.006125501065657927,0.36360666155815125,7.09705872303596
67,0.9977129,0.007317448349103474,0.3500489890575409,7.323715822792489
68,0.9990198,0.003974353796412112,0.3665468692779541,6.913752419541217
69,0.99893814,0.003571258190790864,0.35772624611854553,7.084347588764379
70,0.99836636,0.004875637251965797,0.34514865279197693,7.5612633448728195
71,0.9993057,0.0028540592679533595,0.35249918699264526,7.103184021442242
72,0.99848884,0.005609458585463961,0.35576608777046204,7.704759279367621
73,0.9986114,0.005397291338013079,0.3547860085964203,7.3438863531509595
74,0.99971414,0.001359423736558518,0.3609931468963623,7.132011106691108
75,0.999224,0.0027520710767457122,0.34318849444389343,7.83392041027838
76,0.998203,0.005614213897497868,0.34857890009880066,7.640458153572319
77,0.9978354,0.005960684933625069,0.34547534584999084,7.471713272195671
78,0.99775374,0.0063007418371556255,0.3479255139827728,7.416469425985292
79,0.99955076,0.0016516547156037952,0.35968637466430664,7.32311922800537
