epoch,accuracy,loss,val_accuracy,val_loss
0,0.027363691,6.0244851339635055,0.026135249063372612,5.473758495465403
1,0.025321625,5.484792137827609,0.02727866731584072,5.663808559210851
2,0.02515826,5.491050830168799,0.026135249063372612,5.469368049343673
3,0.025566673,5.487403686995504,0.026788631454110146,5.479222221492903
4,0.026751071,5.509413726850264,0.002776870271191001,6.875255316466687
5,0.026179293,5.503800829590791,0.04165305569767952,6.588444455080428
6,0.025730038,5.493527892289757,0.027115322649478912,5.472550641084489
7,0.026179293,5.489338400998309,0.004573668818920851,9.192712043555334
8,0.026832756,5.491385752759906,0.022214962169528008,5.8557548725460915
9,0.025362467,5.501593174524445,0.02646194025874138,5.655364288765011
10,0.02544415,5.4969808913065945,0.016171185299754143,7.558422344410898
11,0.026260976,5.489300943058755,0.026135249063372612,5.53600740012138
12,0.027159486,5.490745378275757,0.02744201198220253,5.5896372793547195
13,0.026791913,5.491035374062436,0.026135249063372612,5.468965984489045
14,0.02605677,5.486135018667883,0.026135249063372612,5.47245648280346
15,0.025648355,5.491637528641311,0.027115322649478912,5.499231443962837
16,0.025689198,5.490409051171852,0.026135249063372612,5.472999046690828
17,0.026751071,5.492907224569073,0.026135249063372612,5.470571398773991
18,0.026179293,5.492386756859581,0.026135249063372612,5.479850960805968
19,0.026138453,5.49012547855794,0.027115322649478912,5.47843822970261
20,0.02483153,5.491402668336569,0.027115322649478912,5.482556705418773
21,0.027772106,5.490460944355861,0.026135249063372612,5.481138279530707
22,0.026179293,5.489131741507189,0.026135249063372612,5.479986248901178
23,0.025934245,5.486628486702631,0.027115322649478912,5.467692513825729
24,0.026138453,5.48619196420303,0.027115322649478912,5.467456428960272
25,0.027077803,5.483805746250257,0.026135249063372612,5.483234755707036
26,0.026342658,5.486459051630364,0.027115322649478912,5.478385359817999
27,0.028262202,5.48826014407927,0.026135249063372612,5.471072112217093
28,0.025730038,5.486677087772518,0.027115322649478912,5.475530837494265
29,0.025730038,5.487595314577401,0.027115322649478912,5.4725361216189
30,0.026955279,5.489651096901748,0.026135249063372612,5.479729776560034
31,0.026587706,5.484694160868836,0.027115322649478912,5.481780862387627
32,0.026751071,5.4857102665775574,0.027115322649478912,5.481154820374592
33,0.027036961,5.4872749322576135,0.026135249063372612,5.475745500828152
34,0.026015928,5.487069396493579,0.026135249063372612,5.481745253198095
35,0.027118644,5.488198078713272,0.027115322649478912,5.484997741383924
36,0.025607515,5.487911749090593,0.027115322649478912,5.47793708257292
37,0.02699612,5.489246818818241,0.027115322649478912,5.475122483405207
38,0.024709005,5.487519462356427,0.026135249063372612,5.482133650070933
39,0.026220135,5.485304689981851,0.026135249063372612,5.468010434446986
40,0.026914438,5.483862990156738,0.027115322649478912,5.4677969498869565
41,0.025607515,5.485592514732942,0.026135249063372612,5.478118430395915
42,0.027853789,5.488104836142791,0.026135249063372612,5.469445311450678
43,0.026751071,5.4868183277177645,0.026135249063372612,5.480376352168734
44,0.026220135,5.486435995205144,0.027115322649478912,5.466117224557771
45,0.026260976,5.491835142540304,0.026135249063372612,5.4735024736348965
46,0.026138453,5.4854872361187645,0.026135249063372612,5.482937893186742
47,0.02671023,5.48572961196915,0.027115322649478912,5.471978207033314
48,0.026546866,5.486707520304783,0.026135249063372612,5.48708929450089
49,0.02671023,5.486214809444989,0.026135249063372612,5.478816290066859
50,0.026628548,5.487894197159795,0.026135249063372612,5.469113676114162
51,0.027731264,5.4868306233782125,0.026135249063372612,5.478676991305371
52,0.024096385,5.4887174276032935,0.026135249063372612,5.472552195128099
53,0.024749847,5.48798806827507,0.027115322649478912,5.483696097604826
54,0.025893403,5.485187834633938,0.027115322649478912,5.478138841549893
55,0.025239943,5.485862950556177,0.026135249063372612,5.471059620672486
56,0.025893403,5.485466993529382,0.026135249063372612,5.475116902182827
57,0.026220135,5.486573414201758,0.026135249063372612,5.489401604528717
58,0.024382275,5.488926191643498,0.027115322649478912,5.473877343505241
59,0.026015928,5.487990839052424,0.026135249063372612,5.468689645906166
60,0.02544415,5.488872997960875,0.026135249063372612,5.472468321793066
61,0.02671023,5.487631007917614,0.027115322649478912,5.471678105727865
62,0.026260976,5.486633866929219,0.027115322649478912,5.4665731780866285
63,0.025852563,5.4859078576327684,0.026135249063372612,5.476210594488802
64,0.026669389,5.488040854839833,0.026135249063372612,5.4769162750057205
65,0.027567899,5.487624601006192,0.027115322649478912,5.487213675316079
66,0.024790687,5.486728393970666,0.026135249063372612,5.472233823996204
67,0.026832756,5.485936664108454,0.014374387450516224,5.957207118168021
68,0.027812947,5.490276538310598,0.026135249063372612,5.482387318248182
69,0.024586482,5.486488839005947,0.026135249063372612,5.470273598001425
70,0.026628548,5.4887182923562925,0.026135249063372612,5.473003214225781
71,0.02577088,5.486323149573786,0.026135249063372612,5.476491869995306
72,0.027200326,5.484909497744603,0.026135249063372612,5.474123019013129
73,0.02605677,5.486268462223351,0.026135249063372612,5.4692047789610125
74,0.026506023,5.487222548156264,0.027115322649478912,5.475090796088362
75,0.026791913,5.4877054056732755,0.026135249063372612,5.471470046144652
76,0.026506023,5.4885890488238,0.027115322649478912,5.469602315342532
77,0.024994895,5.4883453040018795,0.026135249063372612,5.466568381830744
78,0.025852563,5.486278827301891,0.026135249063372612,5.4825186983349665
79,0.027690422,5.488924022341155,0.026135249063372612,5.478111671801682
